COD_MOD,COD_MOD_DESTINO,WEIGHT
0703249,0577593,1
0603738,1655323,1
0779538,1655323,1
1754431,1655497,2
1762509,1655497,1
0779538,1655497,1
1762764,1655497,1
0334979,1576305,1
0831370,1576305,1
1320548,0777383,1
1502038,0777383,2
0835249,0777383,1
0899542,0777383,1
1457787,0777383,1
0826594,0777383,1
1073972,0777383,1
1279181,0777383,1
0899575,0777383,1
0900902,0777383,1
1257435,0777383,2
0888784,0777383,1
0742403,0777383,1
0664508,0777383,3
0762575,0777383,1
0762484,0777383,1
1075662,0777383,1
1502509,0777383,1
0632356,0777383,1
1703446,0777383,1
0436444,0777383,1
1631225,0899583,2
0900217,0899583,2
1758499,0899583,1
1248590,0899583,1
0846014,0899583,1
0900068,0899583,82
0665414,0899583,1
1730555,0899583,1
0900084,0899583,2
1376912,0899583,1
1320357,0899583,1
0339119,0899583,1
0607465,0899583,1
1066042,0899583,1
0587279,0899583,1
0540914,0899583,1
1719699,0899583,7
1066166,0899583,1
0703132,0899583,1
1193168,0899583,1
0496570,0899583,1
1502715,0899583,1
1364736,0899583,1
1320548,0899583,1
0888784,0899583,1
0434522,0899583,1
0900605,0899583,2
0728253,0899583,1
1367721,0899583,1
0706994,0820191,8
0282814,0820191,1
1090786,0820191,11
1768662,0820191,1
0251553,0820191,1
1629492,0820191,1
0528497,0820191,2
1090745,0247569,1
1499201,0247569,1
1754860,0247569,1
1767987,0247569,1
1510239,0247569,1
0821132,0247569,1
0821850,0247569,3
0247767,0247569,1
1748755,0247569,1
1750058,0247569,1
0528497,0247569,2
1243864,0247569,2
0588715,0247569,2
1405778,0247569,1
1629492,0247569,1
1342443,0247569,3
0254458,0247569,2
1521582,0247569,3
0820811,0247569,4
0248419,0247569,1
0877746,0247569,2
1719988,0247569,1
0247759,0247569,2
0769075,0247569,3
1521350,0247569,1
0254409,0247569,3
1507821,0247569,1
0434217,0247569,1
0282814,0247569,2
0254425,0247569,2
0661462,0247569,3
0248948,0247569,2
0254227,0247569,1
0247775,0247569,2
0877738,0247569,5
0649301,0528497,1
0821850,0528497,2
0252247,0528497,2
0248419,0528497,3
0254425,0528497,1
1719988,0528497,1
0248971,0528497,1
0877761,0528497,4
1467976,0528497,1
0249284,0528497,2
0254391,0528497,1
1701846,0528497,1
1521327,0528497,1
0254243,0528497,2
0282814,0528497,6
0247767,0528497,5
0254409,0528497,1
0661462,0528497,3
0247510,0528497,5
1090745,0528497,1
1521582,0528497,3
0877720,0528497,1
0820167,0528497,1
0820811,0528497,2
1703792,0528497,2
0821736,0528497,1
0436287,0528497,1
0255166,0528497,2
0254284,0528497,1
0248393,0528497,2
0877738,0528497,1
0282673,0528497,1
0769075,0528497,8
0254268,0528497,1
0436782,0528497,1
0820803,0528497,1
1342443,0528497,1
0567453,0528497,1
1750058,0528497,3
0247775,0528497,3
1510346,1350263,1
0319004,1350263,1
1086990,1350263,1
0765222,1350263,2
1253236,1350263,1
0318949,1350263,1
1762814,1350263,2
1066224,1350263,2
0434191,1350263,2
1508357,1350263,1
1541903,1350263,7
1506153,1350263,1
1065663,1350263,1
1508191,1350263,1
1436807,1350354,1
1478114,1350354,1
1477447,1350354,1
0759415,1350354,1
0246280,1350545,1
0328153,1350545,1
1734482,1350750,1
1423615,1203611,1
0324608,1310374,1
0899872,1310374,1
1426048,1310374,1
0662155,0414623,1
1513787,0414623,1
0662692,0414623,1
0761635,1311620,2
0286468,1311620,1
0663120,0665943,1
0449553,1655307,1
0449462,1655307,1
0329383,1655307,1
1267418,1655307,1
0340612,1655307,1
1723873,1655505,1
1541911,1655505,1
1646959,1655505,1
0899658,0888727,1
0436444,0888727,1
1198845,0888727,2
0899583,0888727,1
0335000,0900027,1
0510594,0900027,1
1403781,0900027,1
1640127,0900027,1
0900209,0900027,1
1502582,0900027,1
0338087,0900423,1
0779561,0900423,2
1063023,0900423,2
0433821,0900423,2
1503358,0900423,1
0904375,0900423,1
0339432,0900423,1
0331249,0900423,1
1457779,0900423,1
1495423,0900423,1
0831370,0900423,1
0662155,0900423,1
0835215,0900423,1
0335026,0900423,1
0903476,0900423,1
1076330,0901025,1
0899708,0901025,1
1368133,0901025,1
1501709,0901025,1
1304997,0901025,1
0339507,0901025,1
0339655,0901025,1
0331785,0901025,1
0335158,0901025,1
1756030,0901025,5
0255125,0901025,1
1066760,0901025,1
0647750,0901025,1
1264936,0901025,1
1503077,0901025,2
1221829,0901025,1
1583566,0901025,1
0765206,0901025,1
0338467,0901025,1
1501972,0901025,1
1576925,0901025,2
1498104,0542415,1
1223023,0876524,1
0325555,0876524,1
0286385,0876524,1
0903476,0877191,1
1513936,1215508,1
1662196,1665843,2
1495423,1665843,1
1762681,1666171,1
1664416,1666171,2
1574557,0553461,1
0694349,0342568,1
1472265,0342568,1
0496844,0342568,1
1065762,0342568,2
1073378,0342568,1
0542928,0342568,1
0607119,0342568,1
1507656,0349548,1
0759415,0349548,1
1482868,0349548,1
1487040,0610626,1
0742114,0428953,1
0778100,0428953,3
1394931,0428953,1
0834994,0430314,1
0587303,0430314,1
1750082,0637165,1
1279397,0429191,2
0510701,0429191,1
1066208,0420224,1
1401504,0420117,1
0777953,0420117,1
1762848,0420117,1
1391317,0420117,1
1113919,0420117,3
0778043,0420117,1
0501650,1245950,1
1634732,1245950,2
1762764,1245950,1
0647743,1245950,2
1259399,0430413,1
0323238,1666569,1
1739648,1666569,1
1039049,1666890,1
1500420,1666890,1
1781756,1666890,1
0582171,1666890,1
1578335,1666890,1
0663005,1666890,1
0488635,1666890,1
1499649,1666890,1
1759539,1666890,1
1267921,1666890,2
1696533,1666890,1
1525542,1666890,1
0663021,1666890,1
0599274,1666890,1
0599159,1666890,1
0437343,1666890,1
1362359,1666890,1
0437350,1666890,1
0832287,1666890,1
0762906,1666890,1
1495753,1666890,1
0565143,1666890,1
1499052,1666890,1
0833194,1666890,1
0832303,1666890,1
0901231,1666890,1
0775874,1666890,1
1523026,1666890,1
1039403,1666890,1
1363258,1666890,4
0565176,1435791,1
0732339,1435791,1
1509561,1435510,1
1472836,1435908,2
1579499,1435908,4
1640671,1435908,1
1503291,1435908,1
0546200,1435908,1
1507599,1435908,1
1505791,1435908,1
1452788,1435908,2
0340521,1435908,1
1519149,1435908,1
1243948,1435908,12
0762914,1435908,1
1243666,1435908,1
0328179,1436625,1
0434134,1436625,1
0765321,1375740,1
1385517,1375740,1
1538123,1149087,1
0319129,1149087,1
0254300,1149087,1
1735281,1377274,1
1507094,1377274,1
0647172,1377274,1
1358928,1377704,1
1040203,1377704,1
0647750,1377704,1
1541903,1377704,1
0314815,1377704,1
1307255,1377704,1
0317263,1377704,1
0663930,1377704,1
0514869,1377704,1
1304997,1377704,1
0319020,1377704,1
1576925,1377704,2
1505361,1377704,1
1509710,1377704,1
1763432,1377704,2
0689745,1377704,1
1441286,1377704,2
0776310,1377704,1
1467885,1377704,1
0778951,1377456,3
1088061,1377456,1
0824870,1377456,1
0639435,1377456,3
1656982,1377456,1
0744573,1436922,1
0318618,1437334,1
0884148,1437367,1
0732446,1437367,1
1664887,1437367,1
1762509,1437367,1
1054766,1437367,1
1662022,1437367,1
1667799,1437367,1
1464585,1437367,1
1496918,1437367,1
0854331,1437367,2
0662684,1437367,1
0842823,1437367,1
1778901,1437367,1
1488592,1437367,1
1496546,1437367,1
0855205,1437367,2
0884619,1437375,1
1007723,1437375,1
1242171,1437375,1
1704378,1437375,1
1662030,1437375,1
1498484,1437375,1
0566471,1437375,1
1645118,1437375,3
0872549,1437375,1
1513688,1437375,1
1494327,1437375,1
1257450,1437375,2
0885236,1437375,1
0833491,1437375,1
1406628,1437375,1
1497486,1437375,1
0776823,1437375,1
0662957,1437375,1
0649731,1437375,2
1496363,1437375,2
1544154,1437375,1
1248509,1437375,1
1759760,1437375,2
0707083,1438167,1
1661479,1438167,2
1767995,1438167,1
0336834,1438167,1
1521301,1438167,1
0877811,1438167,1
0799106,1438167,1
0814251,1438167,2
0245555,1438167,4
1499201,1438027,2
1194885,1438027,1
1524958,1438027,1
0282673,1438027,1
0598797,1438027,1
1258532,1438027,1
0628933,1438027,1
0510800,1438027,1
0433367,1438027,1
0434688,1438027,1
1496272,1438027,1
0526707,1438027,1
1350008,1438027,1
0855080,1438027,1
0596833,1438027,1
1764190,0339804,1
0331157,0339804,1
0664425,0339804,1
1758499,0339804,1
0339572,0339804,1
1353002,0339804,1
1402056,0339804,4
1496157,0339804,1
1536572,0339804,3
1531425,0339804,2
1066638,0339804,1
0902965,0339804,1
1491463,0339804,1
0338301,0339804,1
1306737,0339804,3
1098938,0339804,1
0320655,0339804,2
0331223,0339804,1
1403765,0339804,1
0664953,0339804,2
1702596,0339804,1
0333633,0339804,1
1500750,0339804,2
0331736,0339804,1
1075571,0339804,2
1065788,0339804,1
0320408,0339804,1
0543603,0339804,3
1503770,0339804,1
0318766,0339804,1
1508167,0339804,1
0825737,0339804,1
0864926,0339804,1
0793745,0339804,2
0334987,0478404,1
0334896,0478404,1
0339572,0478404,1
1432244,0478404,1
0510503,0478404,1
0320408,0478404,1
1470491,0478404,1
0901975,0478404,2
1369966,0478404,1
1450428,0478404,1
1764976,0478404,1
1073303,0478404,1
1067230,0478404,1
0496133,0478404,1
0665422,0478404,1
1222942,0478404,2
1762715,0478404,2
0543306,0478404,1
1076223,0364703,1
1497692,0372714,1
0901132,0372714,1
1506088,0372714,1
1047034,0372854,1
0901769,0372854,1
1385517,0372854,1
1507821,0936195,1
1509728,1104272,1
1514025,1104272,1
1342427,1104272,2
1583566,1430446,1
1752799,1430735,2
0829184,1430735,1
0759506,1430735,1
1311943,1430735,1
1053727,1430735,1
0339549,0829192,1
1054204,0829192,1
0649947,0266114,1
0777821,0266593,1
0821074,0266593,2
0744516,0266593,1
1045392,0266593,1
0777235,0266593,2
1535699,0266593,1
0542423,0266593,1
0323253,0266593,1
0328567,0266593,1
1343912,0266593,1
0496521,0266593,1
1086172,0266593,1
1259399,0266593,1
0915223,0266593,2
0759613,0302893,1
1070523,0302893,1
0449868,0302976,1
0253906,1124262,1
0845420,1096403,1
0339523,0303727,1
0433235,0303727,1
0433367,0303727,1
0596833,0303727,1
0871251,0303727,1
0689679,0303727,1
0334920,0303727,1
1245273,0303727,1
1779529,0303727,1
0436527,0301994,1
0607556,0576587,1
1530468,0303586,1
0543306,0303586,1
0607556,0576587,1
0327965,0303867,2
0434365,0303867,1
0825588,0303867,1
0705129,1440213,1
0828798,1613066,1
0566471,1136878,1
0567750,1136878,1
1075902,1136878,1
0328161,0348508,1
0510404,0348441,1
0664763,0348441,1
0524264,0348441,1
1492925,0442889,1
0815696,0411850,1
0340323,0411850,1
0644690,0411850,1
1499003,0385864,1
1480102,1042985,1
1349349,1042985,1
1257450,1042985,1
0511105,1042985,1
1453851,1042985,1
0744573,1102003,1
0245548,1101757,1
1499367,0236968,1
1187152,0657890,1
1068428,0327312,1
0690172,0327312,1
0335166,0326603,2
1776343,0326678,1
1662030,1598200,1
0523472,1598200,1
0437715,1598200,1
0245688,1598200,1
0504993,1598200,1
1305101,1033794,1
1458561,1033794,1
0870873,1033794,3
1357979,1033794,1
1474287,1033794,1
0556241,1033794,1
0329128,1033794,2
1477678,1033794,1
0329029,1033794,1
1267038,1033794,1
0888784,1033794,1
0328229,1033794,10
1265867,1033794,1
1778927,1033794,2
0541300,1033794,2
0824680,1033794,1
0772970,1033794,1
1194463,1033794,1
0323915,1033794,1
1475185,1033794,3
1302298,1033794,1
0728485,1033794,1
1367911,1033794,1
1474923,1033794,1
1329788,1033794,1
0775312,1033794,1
0328161,1033794,1
1019439,1356484,1
0902965,0405902,1
0336495,0236422,1
1494293,0236422,1
0901033,0236422,1
0336537,0236422,1
0780320,0236422,1
0665471,0236422,1
0496570,0573733,2
1667732,0573733,1
0318642,0205526,1
1402056,0406298,1
1241553,1197888,1
0871236,1197888,1
0492876,1197888,1
0773879,1197888,1
1369461,1197888,1
0884569,1197888,1
1302264,1197888,1
0583328,1197888,1
1316405,1197888,1
1034487,1197888,1
1435056,1197128,1
0825349,1197128,1
1477124,1197128,1
0318642,0469262,1
1732296,0469262,1
0318964,0469262,1
1477470,0469262,1
1702869,0469262,1
1225481,0469262,1
0743716,0469262,1
0251819,0469262,1
0769240,0469262,3
1196567,0469262,1
1770296,0469262,2
1781954,0469262,1
1367937,0469262,1
1282128,0469262,3
1424035,0469262,4
1537711,0469262,1
0527572,0469262,1
0328013,0469262,1
1770650,0469262,2
0685354,0469262,2
0855213,1378280,1
0325555,1310135,1
0436626,0415505,1
1577444,0413278,1
0600882,0718189,1
1072941,0718189,1
1528520,0718189,1
0781336,0718189,1
0434217,0413864,2
1086123,1656982,1
0449504,1656982,2
0324533,1656982,1
0331041,1656982,1
0324681,1656982,1
0323949,1656982,1
0603993,1656982,1
1056407,1656982,2
1498344,1756360,1
1669290,1756360,1
1508696,1756360,1
0437228,1756360,2
0437731,1756360,1
1662535,1756360,1
1257450,1756360,1
0884510,1756360,2
1696533,1756360,2
1503176,1756360,1
0496166,1756360,1
0649129,1756360,1
1763234,1756360,2
0566158,1756360,3
0649731,1756360,1
0884569,1756360,1
0725770,1756360,1
1186832,1756360,1
0334706,1756360,1
0286484,1756360,1
0566471,1756360,1
0900027,1576461,1
1224104,1576461,1
1432244,1576461,1
1502038,1576461,1
1775451,1576461,1
1066802,1576461,1
0339804,0478404,2
1545946,0478404,1
1416718,0339432,1
1754860,0339432,1
0864033,0339432,1
1527993,0339432,1
1509512,0339432,1
1050046,0339432,1
1341452,0339432,1
1332378,0339432,1
1530872,0339432,1
1490929,0339432,1
1346543,0339432,1
1009885,0339432,1
0339333,0339432,1
1073071,0339432,1
1402056,0339432,1
1728864,0339432,1
0904102,0339432,1
0777508,0339432,2
1502699,0339432,1
0664953,0339432,2
0903351,0339432,1
1360940,0339432,1
0900290,0339432,2
1503895,0339432,2
1507003,0339432,1
0903476,0339432,2
0864827,0339432,1
0604066,0339432,1
1702596,0339432,1
0728352,0339432,1
0835066,0339432,3
1309632,0339432,1
1734466,0339432,1
0835215,0339432,1
0777953,0339432,1
1305218,0339432,1
1503358,0339432,2
0631994,0339432,1
0339440,0339432,4
1502160,0339432,1
0904664,0339432,1
1045699,0339432,1
1065804,0339432,1
1631548,0339432,1
0903187,0339432,1
0777987,0339432,1
0338301,0339432,1
1044197,0339432,1
1306737,0339432,2
1226307,0339432,1
1533041,0339432,1
1515980,0339432,2
0332155,0339432,1
0331223,0339432,4
1506302,0339432,1
0900423,0339432,1
1389618,0339432,1
0689661,0339432,1
1188325,0339432,1
0847087,0339432,1
0900803,0339432,1
0543603,0339432,1
1500750,0339432,1
0904433,0339432,1
1486364,0339432,2
1502988,0339432,1
1391101,0339432,1
1490820,0339432,1
1065788,0339432,1
1490150,0339432,1
1073493,0339432,1
0762559,0339432,1
1435882,0339432,1
1501972,0339432,1
1264589,0339432,1
1758531,0339432,1
0432575,0339432,1
0632026,0339432,1
0775569,0339432,1
0338467,0339432,1
0821207,0339432,1
1007814,0339432,1
0899468,0339432,2
1505635,0339432,1
1500891,0339432,1
1501295,0339432,2
1335538,0339432,1
1066083,0339432,1
0338517,0339432,1
1431931,0339432,1
0904250,0339432,1
0888750,0339432,2
1254317,0339432,1
1510239,0339432,1
1362193,0339432,1
1007012,0339432,1
1433705,0339432,1
0821801,0339432,1
0762740,0339432,1
1502186,0339432,1
1243864,0339432,1
1384668,0339432,1
1502400,0339432,1
1045020,0339432,1
0317495,0339432,1
0775296,0339432,2
1668508,0339432,1
0340471,0339432,1
1264795,0339432,2
1723360,0339432,1
1478114,0339432,1
1341445,0339432,1
1225986,0339432,1
0510594,0339432,1
0901975,0339432,1
1432244,0339432,1
0772913,0339432,1
0835157,0339432,2
1762715,0339432,2
1392828,0339432,1
1507193,0339432,1
0903740,0339432,2
0777474,0339432,1
0664458,1063262,1
0872762,1063262,1
1412691,1063262,1
1225549,1063262,1
0578260,1063262,1
1332048,1063262,1
1246313,1063262,1
1067040,1063262,2
1639350,1063262,1
1482439,1063262,1
1702604,1063262,1
1360957,1063262,2
0605519,1063262,1
0899617,0584946,1
0888602,0584946,1
1265503,0584946,1
0436592,0584946,1
1503358,0584946,1
0779710,0584946,1
0510602,0584946,3
0317529,0584946,1
1433408,0584946,1
0888511,0584946,1
0691881,0584946,1
0253732,0584946,1
1066281,0584946,1
1542018,0584946,1
0247825,0584946,1
1762764,0584946,1
0689661,0584946,1
1066760,0584946,1
1728666,0584946,1
0903187,0584946,1
1431931,0584946,3
0335083,0584946,1
0899963,0584946,1
0510503,0584946,2
0762757,0584946,1
1502087,0584946,1
0607515,0584946,1
0325845,0584946,1
0904433,0584946,3
0665687,0584946,1
1065630,0584946,2
0777508,0584946,1
1450428,0584946,2
0835066,0584946,1
1072420,0584946,1
0496281,0584946,1
1267459,0584946,1
1323435,0584946,1
1188325,0584946,4
1067230,0584946,1
1532753,0584946,1
1322346,0584946,1
0665406,0584946,1
0631994,0584946,1
1756030,0584946,1
1226307,0584946,1
0319459,0584946,1
0835157,0584946,3
0433862,0584946,2
1694942,1063106,3
1414127,1063106,1
0663971,1063106,2
1067123,1063106,1
0285791,1063106,1
1408152,1063106,2
1370303,1063106,1
0901645,1063106,1
1510247,1063106,1
1489665,1063106,1
0664912,1063106,2
1530880,1063106,1
0314393,1063106,2
1071935,1063106,2
1254358,1063106,1
1470509,1063106,1
0337592,1063106,1
0826834,0899583,1
1072610,0899583,2
1466382,0899583,2
0888404,1073303,1
0900951,1073303,1
0339549,1073303,4
1501972,1073303,1
1280023,1073303,2
0824813,1073303,1
1758283,1073303,1
1073998,1073428,1
1197243,1073428,1
0694406,1073428,1
1395714,1073428,1
0400036,1073428,1
1665124,1073428,1
0732461,1073428,1
1751585,1073428,2
0781096,1073428,1
1258664,1073428,1
0694430,1073428,1
1543438,0320937,1
0433748,0306944,1
0449553,0568311,1
1661917,0744870,1
1480102,0744870,1
0340364,0744870,1
0245696,0744870,1
0584110,0744870,1
1475045,1126473,2
1087816,1126473,1
1728344,1126473,1
1322346,0306829,1
1492149,1215425,1
0245647,1215425,1
1538982,1666262,1
1065788,1016294,1
0328963,1017599,2
1476548,1017599,1
1306612,1560465,1
0335109,0349472,1
0732255,0349472,1
0556431,0349472,1
0824813,0353219,1
0899963,0353219,1
1076330,0349597,1
0434423,0513242,1
0468454,0349647,1
0904664,0420026,1
0910620,0429019,1
1276476,0429019,1
1700384,0429019,1
1045533,0430322,1
0318089,0430462,1
0264366,0430462,3
1507599,0421420,1
0325647,1059716,1
0245696,1060128,1
0765115,0430371,1
1664002,0430371,1
1086438,1351808,1
1477603,1351808,3
0694422,1351808,1
1733849,1351808,1
1086347,1351808,1
1754423,1624139,1
1514330,1624139,1
1701002,1624139,1
1523513,1624139,1
1698950,1624139,1
0643783,1624139,1
1483890,1624162,1
0765891,1540194,1
1529486,1540194,1
1306604,1540194,1
1089119,1540194,1
0828913,1540194,1
1665082,1540194,2
1225184,1540194,2
1044429,1540194,1
1780675,1540194,3
1667450,1540194,2
1046333,1540194,1
1186279,1540194,1
0888859,1540194,1
0434217,1540194,1
1089523,1540194,1
1281526,1540194,1
1045459,1540194,1
0338954,1540194,1
1054444,1540194,1
1498054,1540194,1
1406693,1540194,1
1762640,1540194,2
0334912,1540194,1
0662882,1540194,1
1702208,1540194,1
0703736,1540194,1
0762716,1540194,1
1248467,1540194,1
1311943,1540194,2
0649079,1540053,1
0434282,1540053,1
1497817,1540053,1
1499292,1540053,1
0436576,1540053,1
1499185,1540053,2
1498740,1540053,1
1500149,1540053,1
0327692,1540053,1
1484948,1540053,1
0831925,1540053,1
0694331,1540053,1
1752849,1540301,1
1667591,1540301,1
1414077,1540301,1
1064989,1540301,1
1716778,1540301,1
1041516,1540301,1
1074509,1540301,4
0340315,1540301,1
1484187,1527928,1
0436188,1527928,1
1487768,1527928,1
1492131,1527928,1
0781120,1528496,1
1670074,1528496,1
1728716,1528496,1
0331835,1528652,1
0732453,1528652,1
1503358,1528652,1
1020403,1528652,1
0518746,1528652,1
1033810,1624808,1
1668094,1624808,1
1198969,1624808,1
0900001,1624808,1
0286427,1624972,1
1510247,1624972,2
0245118,1624972,1
0484576,1624972,2
0884619,0849513,1
1499904,0414284,1
1308634,0412486,2
1519743,0412486,2
0877753,0552174,1
0900415,1501030,1
1318989,1501030,1
0331157,1501030,1
1501089,1501030,1
0434217,1501030,1
0765248,1501030,1
0436659,1501030,1
0665406,1501030,1
0900118,1501030,1
0900043,1501030,1
1503358,1501030,1
0762641,1501030,1
0777623,1501030,1
0826479,1501030,1
0703173,1501030,1
0665687,1501220,1
1510239,1501220,1
0629352,1501220,2
0328047,1501220,1
0339572,1501220,1
1274414,1501220,1
0703124,1501436,1
1764190,1501436,1
1503507,1501436,3
1544303,1501436,1
1775451,1501436,1
1364736,1501436,1
0888461,1501436,1
1500982,1501436,1
1503374,1501436,1
0339192,1501436,1
0319368,1501436,1
0899450,1501436,1
1246198,1501436,2
0629261,1501436,1
0899906,1501865,2
0900084,1501865,2
1432228,1501865,1
0436477,1501865,1
0434217,1501865,1
1264621,1501865,11
0899468,1501865,1
1073949,1501865,9
0632323,1501865,1
1501519,1501865,1
0777532,1501865,3
1495720,1501865,1
0510305,1501865,1
1503499,1501865,2
0826594,1501865,3
0647776,1502061,1
0900407,1502061,1
1323435,1500776,1
1730555,1500776,1
1513787,1500776,1
0541110,1500776,1
0900043,1500776,1
1734292,1500776,1
0331835,0339499,1
0543603,0339499,1
1188762,0339499,2
0339606,0339499,2
0743716,0339499,1
0332304,0339499,2
0901017,1063148,1
1316942,1063148,1
1762731,1063148,1
1502608,1063148,1
0336586,1063148,1
0245688,1063148,1
0578278,1063148,1
0578518,1063148,1
1509728,1063148,1
1370303,1063148,1
1414127,1063148,3
0901645,1063148,1
1072222,1063148,1
1019827,1063148,1
1669233,1063148,1
0336537,1063148,1
1070523,1063148,1
0901769,1063148,1
1188325,0904433,1
0835181,0904433,1
0825075,0904433,1
1431931,0904433,1
1280023,1007012,1
0496281,1007012,1
0335224,1007012,1
0829002,1007012,1
1762657,1007012,1
0339440,1007012,1
0689661,1007012,1
1224468,1007012,1
0331074,1007012,1
0338517,1007012,1
0510602,0904136,1
1402056,1065994,1
0339572,1065994,4
1502988,1065994,2
0543603,1065994,2
1067198,1065994,1
0689661,1065994,2
1515980,1065994,2
1508969,1065994,1
0510701,0903849,1
1501295,0903849,1
1470491,0903849,1
0825075,0903849,1
0665414,0903849,1
0436774,0903849,1
0339507,0903849,1
0339622,1067198,1
0335042,1067198,1
0339465,0331223,1
1700996,0331223,1
0765131,0331223,1
0543306,0331223,1
1502582,0331223,1
0331041,0331223,1
1502186,0331223,1
1515980,0331223,1
0824813,0331223,1
1502988,0331223,1
0318303,0331223,1
0543603,0331223,1
1414093,0331223,1
0335117,0331223,1
1762764,0331223,1
1505759,0331223,1
0510602,0331223,2
0775296,0331223,1
1503895,0331223,2
0335042,0331223,1
0338574,0331223,1
1642503,0331223,2
1067198,0331223,1
0835066,0331223,2
1500875,0331223,1
0338491,0331223,1
1702596,0331223,1
0763193,0331223,1
1426048,0331223,1
1666247,0331223,1
0339804,0331223,1
0339432,0331223,1
1457779,0331223,1
0887943,0900175,1
0339622,0900175,1
0900308,0900175,1
1279744,0900175,1
1500750,0900175,1
0777474,0900175,1
1576958,0900175,1
1500743,0900175,1
0436774,0900175,2
0578344,0900175,1
0252825,0900175,1
0607457,0900175,1
1244755,0900175,1
1502509,0900175,1
0607507,0900175,1
0826800,0900175,1
1751619,0900175,1
0762500,0900175,1
0899807,0900175,1
0432591,0900175,1
1470491,0900175,1
0697516,0900175,2
1721240,0900175,1
1066521,0900175,2
1501972,0900175,1
1072339,0900175,2
1257880,0900175,1
1502129,0900175,1
0335083,0900175,1
0899963,0900175,1
0781096,0900175,2
0826594,0900175,1
1543438,0900175,1
0339697,0900175,1
0322974,0900175,1
1503309,0900175,1
1065598,0900175,1
0607515,0900175,1
1376912,1263896,1
0665414,1263896,1
0899658,1263896,1
0335109,1263896,1
0434217,1263896,1
1501741,1264050,1
1067081,1264050,1
1771963,1264050,1
1193002,1264050,2
0900852,1264050,1
0901587,1264050,1
0900795,1264050,1
1193648,1264050,1
1475102,1264050,1
1762772,1264050,1
1484708,1264050,1
1536994,1642016,1
1054758,1642016,1
0649731,1642016,1
1054113,1642016,1
1486257,1642016,1
1496314,1642016,1
1731835,1642016,2
0488619,1642016,1
0493544,1642016,1
0522615,1642016,1
0915504,0351759,3
0496653,1155837,1
0514307,1155837,1
0828483,1155837,1
1637461,1155837,1
0629022,1155837,3
0777656,0475509,1
0629261,0213223,1
0434134,0213223,2
1482256,0213223,2
0434175,0213223,1
0434076,0213223,1
0744516,0213223,1
1732395,0213223,1
0828947,0213272,2
1326701,0690933,1
1041219,0690933,1
1751569,0690933,1
0437707,0803486,1
1091982,0394155,1
1195452,0394155,1
0434282,0394155,1
0437269,0216200,1
0900720,1755115,3
0324467,1755115,1
0640185,1755115,1
1478049,1755115,1
1513860,1755115,1
1730456,1755115,2
1505643,1755115,1
1169192,1755115,2
0324228,1755115,1
1762715,1755115,2
0646612,1755115,1
0322677,1755115,1
0324418,1755115,1
0328492,1755115,1
1577469,1755115,2
1541903,1755115,1
0322974,1755115,1
1056308,1755115,1
1666056,1755115,1
1656982,1755115,1
0778316,1755115,1
1510544,1755115,1
0323733,1755115,1
0328260,1755115,1
1463793,1755115,4
1474246,1755115,1
0324111,1755115,1
1698653,1755115,1
0247783,0247437,1
0528497,0247437,1
1311976,0247437,1
1767987,0247437,1
1406727,0247437,1
0600312,0247437,3
0685404,0247437,1
0821918,0247437,1
1701846,0247437,1
0282814,0247437,1
1223502,0247437,1
0877738,0247437,2
0254409,0247437,1
0600106,0247437,1
0254466,0247437,2
1719988,0247437,1
0877761,0247437,2
0247775,0247437,1
0877803,0583872,1
0885095,0583872,1
1662030,0583872,1
0600197,0583872,1
1054758,0583872,1
1054311,0583872,1
0245621,0583872,1
0583930,0583872,1
0582163,0583872,1
0245621,0877795,1
0285775,0877795,1
1091867,0877795,3
0877829,0877795,1
0286260,0877795,1
0245092,0877795,3
1529700,0877795,1
0638577,0877795,1
0766113,0877795,1
1311984,0877795,1
1661479,0877787,1
0245621,0877787,1
1053768,0877787,1
1749134,0877787,1
0286260,0638932,2
0245092,0638932,1
1749134,0638932,1
0703785,0638932,1
0245621,0638932,1
1091347,0638932,2
0877829,0638932,1
0285775,0638932,1
0877803,0638932,1
0769257,0638932,1
0600585,0638932,1
1091867,0638932,1
1054352,0638932,2
0566463,0638932,1
1661479,0638932,2
0639021,0638932,3
0285775,0583682,1
0877829,0583682,1
0799106,0583682,1
1529700,0583682,1
0245092,0583682,1
0877811,0583682,1
1494418,0583682,1
0245548,0583682,1
1091669,0583682,1
0286260,0877829,3
1185321,0877829,1
1521079,0877829,1
1732833,0877829,1
1522002,0877829,2
1091669,0877829,2
0877811,0877829,3
0583682,0877829,1
1091347,0877829,2
0245621,0877829,1
0285775,0877829,2
1091982,1091180,2
1767987,1091180,1
0834580,1091065,1
0769075,1091065,1
0254243,1091065,2
0253955,1091065,2
0759415,1091065,1
0248294,1091065,1
0821850,0254409,2
1342443,0254409,4
0249334,0254409,1
0249946,0254409,1
1703792,0254409,2
1750058,0254409,3
1091982,0254409,1
0821918,0254409,1
1521509,0254409,3
1660463,0254409,1
1242296,0254409,1
1406727,0254409,2
0821884,0254409,1
0254391,0254409,1
0254334,0254409,1
0765149,0254409,1
0528497,0254409,4
0282814,0254409,20
1054923,0254409,2
1253962,0254409,1
0470120,0254409,1
0282673,0254409,2
1090745,0254409,3
1521350,0254409,1
0254458,0254409,2
0661462,0254409,2
0247767,0254409,7
0247833,0254409,1
1521582,0254409,2
