COD_MOD,COD_MOD_DESTINO,WEIGHT
1663491,0693499,1
1701002,0693499,1
0336891,0693499,1
1496363,0693499,2
1500008,0693499,1
1464668,0693499,1
1765734,0693499,1
0901371,0693499,1
1037332,0693499,1
1487784,0693499,1
1671262,0693499,1
0628123,0432765,11
1499615,0432765,1
0543207,0762716,1
0904102,0762716,2
1754431,0762716,1
0775262,0762716,3
0319061,0762716,2
1668540,0762716,1
1040526,0664920,1
0904078,0664920,1
0901132,0664920,1
1071935,0664920,1
1392836,0664920,1
1668516,0664920,1
0644690,0664920,1
1509751,0664920,1
0245621,0664920,1
0725523,0664920,1
0336586,0664920,2
1506088,0664920,1
1392836,1008440,4
1226224,1008440,1
1066679,1008440,1
1642511,1008440,1
0578294,1008440,1
1066356,1008440,1
1039627,1008440,1
0492876,1008440,2
0643841,1008440,1
0775833,1008440,1
1509728,1008440,1
1063304,1008440,1
1066430,1008440,1
1226901,1008440,1
0336586,1008440,1
1044395,1008440,1
0664920,1008440,1
1509108,1008440,1
0901504,1008440,1
1698034,1008440,1
1243104,1008440,1
0535625,1008440,1
1267418,1008440,1
0765297,1008440,2
0762773,1008440,1
1044353,1008440,1
1732775,1008440,1
1510353,1008440,1
1457258,1008440,1
1265602,1008440,1
0833400,1008440,1
1275379,1008440,1
0765305,1008440,1
0469700,1008440,1
1734482,1008440,1
1226182,1008440,1
1755479,1008440,1
1509421,0904078,1
1275379,1044353,1
0705160,1044353,1
1509421,1044353,1
0900795,1044353,1
1362227,1044353,1
1304005,1044353,1
0765297,1044353,1
0828319,1044353,1
1472828,1268150,2
0835058,1268150,1
1509827,1268150,1
1507615,1268150,1
1314343,1268150,1
1507318,1268150,1
0765156,1268150,1
1405471,1268150,1
1507003,1268150,1
0248278,1268150,1
1525187,1268150,1
1507268,1268150,1
0745448,1254150,2
0692434,1254150,1
0337568,1254150,1
1241595,1254150,1
1007129,1254150,1
0582262,1254150,1
0519645,1254150,1
0582445,1254150,1
1311521,1254150,1
0728717,1254150,1
0325696,1254150,1
1671452,1254150,1
1361815,1254150,1
1506062,1254150,1
1507557,1254150,1
1265453,1254150,1
1481514,1254150,1
1254358,1254150,1
1510247,1254150,1
1046226,1254150,1
0664920,1254150,1
1728757,1254150,1
1305747,1254150,1
1507789,1254150,12
0725523,1254150,4
0343566,1254150,1
0318998,1254952,1
1307420,1254952,1
0762716,1254952,1
1066109,1265602,1
1250653,1265602,1
0605469,1265602,1
0434720,0348060,1
0434100,0348102,1
1508761,0348102,1
1730555,0348102,1
0887521,0348102,1
1494293,0453050,1
1578665,0453050,1
0436386,0347138,1
0854901,0347138,1
1483486,0347138,1
1248350,0347138,1
0781351,0347138,1
1458843,0455253,1
1242213,0347468,1
0335182,0347468,1
1195452,0347468,1
1034073,0224253,2
1090190,0402875,1
1487552,1669233,1
0566430,1669233,1
0628842,1669233,1
0565234,1669233,1
0884551,1669233,1
1778786,1669233,1
0437400,1669233,2
0884692,1669233,2
1372655,1669233,2
1370923,1669233,1
1326727,1669472,1
1730647,1669472,1
1475052,1669647,1
0340430,1669746,1
0900415,1669993,2
1330463,1669993,1
0665125,1669993,1
1762715,1669993,1
1075654,1669993,1
1306521,0884429,1
1636893,0884429,1
0732305,0884429,1
1488063,0884429,1
1481787,0883363,1
0433862,0883363,1
0875427,0883363,1
1261916,0883363,3
1443415,0883363,5
1225184,0883363,9
0523860,0883363,1
1246792,0883363,1
1330307,0883363,1
0516674,1185768,1
1323310,1185768,1
1195049,1185768,1
0436378,1185768,1
0468488,1185768,1
0526251,1185768,1
1194729,1185768,1
1728864,0765107,2
0884031,0765107,1
1579523,0765107,1
0903211,0765107,1
1007210,0765107,1
1007970,0765107,1
0828228,0765107,3
1225986,0765107,1
1384668,0765107,1
1250737,0765107,1
1636893,0765107,2
1508357,0765107,1
1044932,0765107,1
0628966,0765107,1
0691881,0765107,1
1341445,0765107,1
0903740,0466342,1
0778688,0466342,1
0328187,0466342,1
1324573,0466342,1
0338327,0466342,1
1670793,0466342,1
1503242,0466342,2
0331223,0466342,1
0649913,0466342,1
1065879,0466342,2
1041185,0466342,1
1514306,0466342,1
1250497,0466342,1
1475565,0466342,1
1501220,0466342,1
0510594,0466342,1
1572270,0466342,1
0318865,0466342,1
0904102,0466342,4
1731264,0466342,1
1324151,0466342,1
0535625,1066356,1
1668540,0828228,3
1041342,0828228,1
0864991,0828228,1
1509744,0828228,1
0541193,0828228,7
1362227,0828319,1
1066356,0828319,1
1066430,0828319,2
1392836,0828319,1
1007335,0828319,1
1008440,0828319,1
0663971,0828319,1
0762765,0307405,1
1264340,0307405,1
0605501,0307405,1
1007335,0307405,1
0762781,0307405,1
1046911,0307405,1
1505403,0307405,1
1335546,0307405,1
1066356,0307405,1
1545953,0307405,1
1783711,0307405,1
0318436,1491836,1
0824904,1491836,1
1490820,1491836,1
0864769,1491836,1
0319319,1491836,1
0436782,1491836,1
0332213,1491836,1
0339333,1491836,1
0335034,1491836,1
1376862,1491836,1
0319772,1492248,1
1489020,1492248,1
1475185,1492248,1
0331132,1492248,1
0339135,1492248,1
0819649,1492248,1
1758283,1492248,1
1491497,1492248,1
1739390,1492388,1
0331280,1492388,1
1539709,1492388,1
0434076,1492388,1
0339374,1492388,1
0319913,1492388,2
1785823,1492388,1
0434035,1492388,1
0332189,1492388,1
1235860,1492388,1
0322925,1492388,1
0314625,1492461,1
0833301,1492461,1
0338640,1492461,1
0319665,1492461,1
0319913,1492461,1
0824813,1492461,2
1483320,1492461,2
1489319,1492461,1
1098938,1492461,1
0432575,1492461,1
0246280,1492461,1
0689679,1492461,1
1224104,1492461,1
0864892,1492461,1
0820969,1033919,1
0247791,1033919,1
0436394,0432757,1
0434480,0432757,2
1699800,0432880,1
1759752,0432880,1
1499995,0432880,1
1281526,0432880,2
1054923,0432880,1
1760685,0432880,1
1781400,0432880,1
0855114,0432880,2
0523662,0432880,1
1512615,0432880,1
1763226,0432880,1
1775535,0432880,1
0829002,0432880,1
1457266,0432880,3
1032705,0432880,1
1500313,0432880,2
1500503,0432880,1
1054451,0432880,2
0831818,0433029,1
0436659,0433029,1
0437160,0433029,1
1507193,0433029,1
1499920,0433029,1
1037720,0433029,1
1406651,0433029,1
1497288,0433029,1
0247783,0433037,1
0829069,0433037,1
1442318,0433037,1
0781385,0433037,1
1258946,0433037,1
0869040,0433037,1
1499904,0433037,1
0526277,0433037,1
1780089,0433037,1
1782002,0433037,1
1734367,0433037,1
0662395,1041185,3
0317586,1041185,1
0781153,1041185,1
1764679,1041185,1
0662684,1041185,1
0319269,1041185,1
1389618,1022763,1
1509744,1022763,1
1728864,1022763,1
1509793,1022763,2
0628966,1022763,1
0512426,1022763,1
1268275,1022763,1
1392828,1022763,1
0903658,1022763,1
1505635,1022763,1
0250589,1022763,1
0527374,1022763,1
1533108,1022763,1
1046259,1022763,1
1660935,1022763,2
1075654,1022763,1
1317197,1022763,1
0542829,1022763,1
0436717,1022763,1
0335042,0527374,1
0339796,0527374,1
0512327,0527374,1
1728864,0527374,3
0828228,0527374,1
1335538,0527374,1
1045459,0527374,1
1040591,0527374,1
1508258,0527374,1
0903211,0527374,1
1347798,0527374,1
1787266,0527374,1
1762814,0527374,1
1506591,0527374,2
1489988,1490424,1
0466375,1490424,1
0902973,1490424,2
1758283,1490424,4
1276799,1490424,1
0331223,1490424,1
0331397,1490424,1
1457068,1490424,1
0327734,1490424,1
1495399,1490424,1
0503896,1490424,1
0436832,1490424,1
1477306,1490424,1
1485879,1490424,1
1169002,1490424,3
1583566,1490424,1
1514397,1490424,1
1503077,1490424,1
1370915,1490424,26
1186519,1490424,2
1314533,1490424,1
0504597,1490424,3
0338640,1490424,1
1762764,1490424,1
0436501,1490424,1
0664425,1490424,1
0432872,1490424,1
1225986,1490424,1
0320283,1490424,2
1574433,1490424,3
1011477,1490424,1
0705137,1490424,1
1489020,1490424,1
0336438,1490424,1
1354604,1490424,1
0870683,1490424,1
1639343,1490424,2
0324541,1490424,3
0337980,1490424,1
1491232,1490424,1
0318303,1490424,1
1754431,1490424,3
1485945,1490424,2
1243070,1490424,1
0584763,1490424,1
1246701,1490424,1
1490820,1490424,87
0821355,1490424,1
0338012,1490424,1
1785823,1490424,1
0328435,1490424,1
0340273,1490424,1
0339655,1490424,1
0433847,1490424,2
1525013,1490424,1
0436535,1490424,1
1512250,1490424,5
0331132,1490424,1
1642503,1490424,1
1261718,1490424,1
0324251,1490424,1
0834820,1490424,48
1488980,1490424,1
1391671,1490424,1
0649830,1490424,1
0663948,1490424,2
1065861,1490424,1
1583533,1490424,1
0842765,1490424,1
1099738,1490424,1
0339622,1490424,1
1664887,1490424,2
0319954,1490424,1
1225028,1490424,1
0900878,1490424,1
1785849,1490424,45
0434563,1490424,1
1489335,1490424,1
1500776,1490424,1
1752799,1490424,2
0319913,1490424,2
0662742,1490424,1
1082684,1490424,2
1376912,1490424,2
0833756,1490424,11
0884148,1490424,71
0525857,1490424,1
0828434,1490424,1
1277318,1490424,1
0601708,1490424,2
0436311,1490424,1
0882977,1490424,1
1170273,1490424,2
1349430,1490424,1
1788504,1490424,1
1580190,1490424,1
1483387,1490424,1
0320259,1490424,1
1483924,1490424,1
1375716,1490424,1
1099175,1490424,1
1033877,1490424,1
0469189,1490424,1
1698943,1490424,1
1662022,1490424,2
0583922,1490424,1
1637651,1490424,2
0320648,1490424,2
0824813,1490424,2
1488030,0606947,1
0781096,0361303,1
0587303,0637785,1
0319434,1580190,2
0319285,1580190,1
1040195,1580190,1
0317370,1580190,1
1722453,1580190,1
0340257,1580190,1
0314815,1580190,1
1579481,1580190,1
0502484,1580018,1
1631548,0384495,2
0847087,0384495,1
0254334,0388959,1
0339150,0249821,1
0318931,0249821,1
1499003,0249821,1
0542332,0249623,1
0249532,0249623,1
1632702,0912576,1
0286252,0912600,1
1070275,0343814,1
0317172,0358036,1
1090281,0358036,1
1466382,0358036,1
1324839,0545921,1
0825950,0359463,1
1701275,0359463,1
0703215,0359463,1
0665489,0359463,1
0900704,0359463,1
0282996,0358051,1
0743799,1782408,1
1414127,1782408,1
0449868,1782408,1
1466580,1782408,1
1045632,1782408,1
1632223,1782408,1
1508837,1782408,2
1783109,1782408,1
0340414,1782408,1
1075779,1782408,1
1507102,1782408,2
1750082,1782408,2
0496166,1782648,1
0331959,1627033,1
0501601,1205871,1
0692434,1205871,1
1254358,1205871,1
0647065,1206036,1
0628842,1206036,1
1240720,1206119,1
0762914,1206119,1
0449868,1331461,1
0692434,1331461,1
0870550,0369645,1
1494475,0369678,1
1065903,0375501,1
1484492,0375501,1
0317073,0375501,1
1499953,0375501,1
0436261,0375501,1
0318998,0375501,1
0691782,0378141,1
0691782,0558775,1
0824813,0628651,1
1517713,0628651,1
0328930,0628651,1
0433649,0628651,1
0323170,0628651,1
0319061,0628651,1
0778100,0425074,1
0247551,0425074,1
0512327,0426023,1
1494384,0426023,1
0339317,0426023,2
0705376,0426023,1
0743724,0426056,1
0728253,0426056,1
0339507,0426056,1
0694414,0426056,1
1033877,0426056,1
0317529,0426056,1
1698943,1089325,1
0628735,1089325,1
1482470,1089325,1
0744516,1089325,1
1762509,0883611,2
1488428,0883611,1
1065101,0883611,1
1020403,0883611,1
0628933,0883611,2
1482751,0883611,1
0884635,0885467,1
1007350,1503424,1
0826834,1503499,1
0697516,1503499,1
0826081,1503499,1
0888784,1503499,1
0903583,1503499,1
1501865,1503499,1
1640127,1503499,1
1322346,1503937,2
0436626,1503937,1
1501493,1503937,1
0846048,1503937,1
0607432,1503937,2
1266196,1503937,1
1525013,1503937,1
0335067,1503937,1
1502046,1503937,2
1364710,1503937,1
0434217,1503937,1
1072339,1503937,1
1397025,1503937,1
1503747,1503937,16
0335182,1503937,1
1321660,1503937,3
1580273,1503937,1
0541011,1503937,2
1403781,1503937,1
1499045,1503937,1
0888784,1503937,1
0556241,1503937,1
0820191,0391540,1
0732354,0411926,1
0285767,0411926,1
1070358,0415265,1
0253583,0415265,1
1499789,0417352,2
1490432,0577437,1
0781336,0577437,1
1748748,0577437,1
1248350,0819342,1
0664508,0819342,1
0322891,0819342,1
0247833,0819342,1
0434753,0819342,1
1009976,0819342,1
1487453,0819342,1
0707133,0906503,2
0781302,0906503,1
0340315,0906503,1
0725861,0906503,1
0692442,0906503,1
1728716,0391722,1
1351832,0391888,1
0647057,0391912,1
1376854,0391912,1
0649186,0391912,1
0566463,0391912,1
1661974,0391912,1
1499466,0675017,1
1070275,0675017,1
0323352,0260489,1
1754860,0260489,2
1506534,0260489,1
1435882,0260489,1
0328252,0260489,1
0833913,1759513,4
0775833,1759513,1
1063304,1759513,1
0437269,1759513,2
1054394,1759513,1
1669993,1759521,1
1669308,1759521,2
1734292,1759521,1
1368075,1759521,2
1388180,1759521,1
1542018,1759521,6
1500990,1759521,1
1330463,1759521,2
1502855,1759521,1
0829093,1759752,1
0900407,1759752,1
0884452,1759752,1
0884494,1759752,2
1053453,1759752,1
1483189,1759752,3
1186238,1759752,1
1055169,1759752,4
0825695,1759752,1
0434829,1759752,1
0689885,1759752,2
1496918,1759752,1
1053842,1759752,1
0607697,1759968,1
0762765,1760719,1
1528520,1760719,1
1636489,1760719,1
1498708,1760719,1
1496322,1760719,1
1257450,1760719,1
0742130,1667740,1
1728617,1667740,1
0502435,1667740,1
0325670,1667740,1
0329573,1667740,1
1475201,1667740,1
1041615,1667740,1
1458579,1667740,3
0583476,1667740,1
1778802,1668045,1
1089952,1668045,9
0338889,1668045,1
0436782,1668045,1
1638964,1668045,3
0648899,1668045,1
0821074,1668045,1
1778901,1668045,1
0433516,1668045,1
1762509,1668334,1
0437285,1691260,1
1010040,1691260,1
1661974,1691260,2
0535823,1691260,1
1090448,1691260,1
1010180,1691260,1
0663112,1691260,1
0587121,1378702,1
0468454,1378702,1
0632323,1378751,1
0337436,1170281,1
1492149,1170281,1
0339150,1235860,1
0331124,1235860,1
0883587,1235860,2
0331280,1235860,1
0691881,1235860,1
1492388,1235860,1
0435263,1235860,1
0343533,1240423,1
0640151,1240423,1
1098532,1240423,1
0510305,0220715,1
1769884,0220715,1
1500560,0220715,1
0826081,0220731,1
0329003,0232470,1
0493544,1379452,1
0437517,1379452,1
0663559,1379452,1
1474618,1348648,1
0495259,1379858,1
1500354,1379858,1
0703249,1379916,1
1651397,1380179,1
0286336,1380252,1
1473644,1380294,2
0502401,0873778,1
1756162,0873778,2
1034396,0873778,1
1067479,0873778,1
0764084,0873778,1
0824581,0873778,1
0640276,0873778,1
0328484,1242072,1
1070762,1242072,2
1033802,1242072,1
0874172,1242072,1
1069699,1242072,1
0328468,1242072,1
0694513,1242072,1
0873984,1242072,1
1538735,1242072,2
0824383,1242072,1
1475045,1242072,1
0335141,1242072,1
1529379,1242072,1
0873950,1242072,1
0873851,1242072,1
0821801,1242072,1
1667732,1242072,1
0821652,1242072,1
1473818,1242072,8
1423441,1242072,2
1241082,1242072,2
1033760,1242072,1
1531383,1242072,1
1478213,1242072,2
0821207,1242072,1
0328435,1242072,1
1242080,1242072,2
1704022,1242072,1
1389600,1242072,1
0773549,1242072,1
1351808,1242072,1
1466333,1242072,1
1354786,1242072,4
1390418,1242072,4
1473800,1242072,1
1071570,1242072,1
1530872,1242072,1
1733849,1242072,1
0759415,1242072,1
1241603,1242072,2
0694331,1240357,2
0328922,1240357,1
1501360,1669993,1
1494384,1669993,2
1750090,1669993,1
1464684,1669993,3
1481928,1669993,2
1507532,1670439,1
1040435,1670439,1
0765362,1670439,1
0578294,1670439,1
1046267,1670439,1
1476449,1670439,1
0324772,1670439,1
1761907,1670439,1
0340414,1670439,1
1595362,1670439,1
1510007,1670439,1
1665132,1670439,2
1509108,1670439,1
0434373,1696947,1
0854513,1697044,2
0433326,1697044,1
0663690,1697044,1
0885434,1697044,3
0704056,1697044,1
1186238,1697044,1
1263110,1697044,1
0763292,1697044,1
1501246,1697044,1
1698984,1697044,1
0434175,1697044,1
1667799,1697044,2
0776617,1697044,2
0528380,1397322,1
0732255,1397322,2
1537711,1397322,1
1312396,1397595,1
0759571,1399674,1
0901363,1399674,1
1507599,1732007,1
1457522,1574409,2
1499367,1574409,1
1499300,1398932,1
1045798,1405752,1
0632299,0553503,1
1474568,0553503,1
0247684,0609008,2
1254952,0280933,1
0510305,0281352,1
0664912,0548099,1
0632299,0610162,1
0607432,0610162,1
0496844,0610162,3
1464403,0610162,1
1321660,0610162,1
1767961,0610162,2
0777177,0288936,1
0776195,0288936,1
0835058,0288936,2
0436451,0288936,1
0905000,0288936,1
0523472,1113042,1
1063023,1247964,1
0328427,1247964,1
0328864,1248160,1
0581876,1409648,1
1507615,1410356,1
1645118,1636901,1
0535625,1636901,1
1482686,1636901,2
0436790,0345603,1
0874214,0710418,1
1424431,0710418,1
0884569,0452938,1
0693630,0452938,1
1039437,0452938,1
1503291,0452938,1
0643841,0452938,1
0436345,0345900,1
0541110,0345900,1
0436543,0620096,1
0436311,0346023,1
0318584,0346023,1
1470145,0346023,1
0433490,0346023,1
1086172,0346023,1
1370337,0346023,1
1433705,0856203,1
1505833,0856203,1
0527275,0856203,1
0436527,0856203,1
0864850,0856203,1
1322288,0346346,1
1698455,0346346,1
0662866,0346346,1
1322973,0346007,1
0777268,1649623,1
1405471,1566843,1
0869164,0412254,1
1495399,0219733,1
1075944,0579680,1
1064989,0579680,1
0526251,0895649,1
1491232,0322057,1
0322677,0322057,1
0335091,0322057,1
0503342,0271387,1
0888784,0271387,1
0820191,0271387,1
0328559,0271387,1
0328062,0271387,1
0556548,0271387,1
1503507,0271387,1
0900092,0583005,1
0436683,0583005,1
0334987,0583005,1
1039239,0271775,2
0884916,0263046,1
0250142,0586594,1
0514869,0586594,1
0566406,0586594,1
0254425,0292912,2
1503770,0288977,1
0338640,0288977,1
0435073,0288878,1
0777177,0288878,1
0607440,0288878,1
0779561,0289181,1
0762120,0289181,1
1637610,0848192,2
0664953,0848192,1
0247775,1748755,1
0820811,1748755,1
1703792,1748755,2
1253962,1748755,1
0282673,1748755,1
0663120,1749266,1
0336628,1749266,1
0643841,1749274,1
0692459,1749274,1
0432773,1749274,1
1498708,1749274,1
0874602,1749274,1
0583088,1749274,1
0493841,1749274,1
1500172,1749274,1
0690008,1749274,1
1500354,1749274,1
1278944,1749274,1
0245555,1749639,2
1091347,1749639,1
0245621,1749639,2
1732833,1749639,1
0877829,1749639,1
0328559,1749753,1
1241082,1749787,1
0328054,1749787,1
0869099,1749787,2
1495423,1749787,1
1424035,1749787,1
0639765,1749787,3
1023118,1749787,1
1483320,1749787,1
1704030,1749787,1
0324467,1749787,1
1327543,1749787,1
0638338,1749787,1
0820308,1749787,1
0328989,1749787,1
1082825,1749787,1
0328047,1749787,1
1039437,1749795,1
1546647,1749795,2
1458819,1749795,1
1272186,1749795,1
1517507,1749795,1
1385517,1749795,1
0325712,1749795,4
1080589,1749795,1
0325654,1749795,2
1008002,1749795,1
1272905,1749795,1
0869297,1749795,1
0643221,1749795,2
0693663,1749795,1
0582965,1749795,1
0325597,1749795,1
0869198,1749795,1
0910778,1749795,1
0436477,0678821,1
0566422,0262246,1
1500750,0256479,1
1728344,0256479,1
0527176,0256792,1
0305656,1780956,1
0286419,1780998,2
1785344,1780998,1
0338954,0598987,1
0317214,0598987,1
0340414,0599175,1
0325704,0599175,1
1324029,0599175,1
0650002,0599175,1
1519214,0599175,1
0762831,0599175,1
1670017,0692061,1
0319020,0692061,1
0247189,0692061,1
0561662,0861542,1
0819581,0861542,1
0778894,0861542,1
1475730,0861609,1
0319186,0861609,1
0778894,0861609,1
0328864,0861690,2
0835033,0861690,1
0556548,0861690,1
0582304,1214410,1
0245654,1214410,1
1519214,1214410,1
0502435,1214410,2
0644690,1214410,1
1254192,1214410,1
1475565,0498246,1
1242080,0498246,1
0915504,0498246,1
1482413,0713560,1
0249532,1465111,1
0248518,1465111,2
0282699,1465111,1
0247791,1465111,2
1696384,1465111,1
0761528,1465111,2
1526417,1465111,2
1372648,1465111,1
0249961,1465111,1
0434191,1466077,1
1069731,1466333,3
0328054,1466333,1
0824656,1466333,1
0322859,1466333,2
0328344,1466333,1
0824680,1466333,1
0824474,1466333,2
0329029,1466333,1
0872150,1466333,1
0328229,1466333,4
1385012,1466333,1
1629955,1466333,1
0328252,1466333,1
1760370,1466333,1
0502534,1466333,1
1242072,1466333,1
1501535,1466366,1
1342708,1466366,2
1544287,1466366,1
0584920,1466366,1
1719707,1466366,1
0762914,1466366,1
1576966,1466366,1
1578335,1468669,1
0245662,1468669,1
0317131,0805903,1
0764787,0805903,1
0873893,0805903,1
0586289,0805903,1
0900308,0805903,1
1076611,0805903,2
0628826,0805903,1
0436170,0805903,1
0323527,0805903,1
0689984,0805903,2
0689968,0805903,1
1010107,0805903,2
0335141,1306737,1
0331785,1306737,1
0318709,1306737,1
0824813,1306737,1
0339465,1306737,1
0775569,1306737,1
1490150,1306737,2
0339804,1306737,1
1509751,1307263,1
1583574,1307263,2
1063106,1307263,1
1006956,1307263,1
0582262,1307263,1
0286393,1307263,1
0664920,1307693,1
1072230,1307909,1
0663112,1307909,1
0764936,1307909,1
0691881,1312693,1
1507458,1312693,1
1188705,1312693,2
1268150,1312693,1
1274497,1312693,2
1509827,1312693,1
0833343,1311984,1
1498914,1311984,2
1722883,1311984,1
1499888,1311984,1
0535526,1311984,1
1258375,1311984,1
0833194,1311984,1
0599159,1311984,1
0566463,1311984,1
0703603,1312222,1
1702208,1312222,1
1500594,1312222,1
0763235,1312222,2
1055169,1312222,2
0436394,1312222,1
1010479,1312222,1
0432724,1225101,4
1246792,1225101,1
0323212,1225101,1
0598797,1225101,1
0776674,1225101,2
1483304,1225101,1
0434092,1225101,1
1482546,1225101,1
0903740,1225101,1
0434019,1225101,3
0434191,1225101,1
0628602,1225101,1
1495464,1225101,2
1098102,1225101,1
0400036,1225101,2
1497957,1225101,1
1486463,1225101,1
0433516,1224104,1
0647784,1224104,1
0433540,1224104,1
1098938,1224104,1
0607416,1224104,1
0435289,1224104,1
0435156,1224104,3
1459643,1224104,2
0854935,1224104,1
0433300,1224104,1
0435131,1224104,1
1340058,1224104,6
1702596,1224104,1
0217554,1224104,1
0432542,1224104,2
0432872,1224104,1
1512920,1224104,1
1639343,1224104,1
1187285,1224104,1
1558733,1224104,16
1247311,1224104,1
0875310,1224104,1
0338129,1224104,1
1749787,0820803,1
0432740,0820803,3
1642859,0820803,1
1342211,0820803,1
0339275,0820803,1
0885517,0820803,1
0436154,0820803,1
1484211,0820803,1
1485879,0820803,1
1192400,0820803,1
0433276,0820803,1
1676188,0820803,1
0434191,0820803,1
1223700,0820803,1
1476753,0820803,1
1492495,0820803,1
1578830,0436832,1
0436816,0436832,1
0883306,0436832,1
1263110,0436832,1
1223981,0436832,1
0704056,0436832,1
0432625,0436832,1
1247113,0436832,1
0526053,0436832,1
0883678,0436832,1
1494475,0436832,1
1496116,0436832,1
1488592,0436832,1
1483148,0436832,1
1497684,0436832,1
1728666,0436832,1
1264621,0436832,1
1037514,0436832,1
0887869,0436832,1
0556555,0436832,1
1762483,0565267,1
0565119,0565267,1
1311281,0565267,1
1351725,0565267,1
0521179,0565267,1
1090448,0565267,1
1433242,0434423,1
1481738,0434423,1
1009349,0434423,1
0436634,0434423,2
1487032,0434423,3
1574169,0434423,1
1185313,0434423,1
0565085,0434423,1
1090190,0434423,1
0875419,0434423,1
0323733,0434423,1
1484351,0434423,1
1187004,0434423,1
0264366,0429423,3
1225481,0429423,3
0554519,0429423,1
0317305,0429423,1
0482125,1097310,1
0899997,0298471,1
1667435,0298471,1
0662494,0298471,1
0493734,0298471,1
1494327,0547927,1
0665471,0547927,1
0775346,0547927,1
1352954,0547927,1
0821058,1124387,1
1525013,1205186,2
0855148,0675801,2
1555960,1120229,1
0643148,1120229,1
1075571,1353002,2
0314732,1353002,2
1779560,1353002,1
1045319,1353002,1
0777821,1353002,1
1308824,1353002,1
0250423,1353390,1
0319087,1353390,1
1040161,1353390,2
1637016,1353390,1
1524875,1353390,1
0765933,1353390,1
1417906,1353390,1
1579481,1353390,1
0250183,1353390,1
0481473,1353390,1
1241660,1354372,1
0774455,1354372,1
0343558,1354372,1
0566471,1107093,1
0629295,0389742,1
0434449,0389544,1
1097781,1574177,1
0566091,1574177,1
1645118,1574177,1
1495613,1574177,1
0581991,1574177,1
0832337,1574177,1
1486125,1574177,3
0437731,1574177,1
0535823,1574177,1
1010040,1574177,1
1258656,1574177,1
1535103,1574177,2
0764936,1574177,1
1090448,1574177,1
0888396,0443531,1
1370337,0443531,1
0508903,0389940,2
1187202,0389940,2
0328864,0389684,1
0434175,0611129,1
0437269,0391086,1
0647057,0391086,1
0501502,0391086,1
0900829,0391086,1
0764936,0391086,1
0875682,0391086,1
1501949,1360163,1
0331991,1108653,1
0888396,0443531,1
1370337,0443531,1
0825661,1450501,1
0329029,1450501,1
1497817,1451954,1
1497296,1095843,1
1505411,0564765,1
0317214,0479865,1
1380484,0802298,1
1063346,0802298,1
1045798,0802264,1
1696871,0802264,1
0643221,0802264,1
1254556,1244664,1
0285783,1244664,1
1779529,0848119,1
1574532,0848234,1
0704312,0473942,1
0335182,0473942,1
0759472,0473942,1
0821132,0473942,1
0566471,0614370,1
1242437,0614370,1
1070275,0237719,1
0703124,0237719,1
1501402,0237263,1
0587303,0237263,1
1194885,0237677,1
1507599,1626688,1
1472836,0779868,1
1402064,0779868,1
1510247,0779868,1
1508837,1066547,1
1307321,1066547,2
0340299,1066547,1
1074301,1066547,5
1309392,1066547,1
1508480,1066547,1
1412691,1066547,2
1399922,1066547,1
0334722,1066547,1
0340414,1066547,1
0905729,1066547,1
1763259,1066547,2
1751023,1066547,2
1720531,1066547,1
0691931,1066547,1
1264159,1066547,1
1046341,1066547,1
0520627,1066547,1
1075779,1066547,2
0336545,1066547,1
1075258,1066547,1
0437244,1066547,1
1275536,0314385,4
0649855,0314385,1
1507524,0314385,1
1329002,0314385,1
1662030,0314385,1
1082288,0314385,1
0449538,0314385,1
1041730,0314385,3
1224831,1075779,1
1495944,1075779,1
1008077,1075779,1
1046341,1075779,2
1045632,1075779,1
0566489,0705509,1
0643817,0705509,1
1075779,0705509,1
0449868,0705509,1
0245704,0705509,1
1704634,0705509,1
1377688,0705509,2
1394949,0705509,1
1472869,0705509,1
1507219,0705509,1
1507839,0705509,1
1257799,0705509,1
1507102,0705509,1
1668623,0705509,1
1085919,1045228,1
0503052,1045228,1
0694398,1045228,1
1087832,1045228,2
0317438,1075142,1
0319228,1075142,1
0319244,1075142,1
1506385,1075142,1
1197185,1075142,1
1040716,1075142,1
0662726,1075142,1
0317453,1075142,1
1579549,1075142,1
0319087,1075142,1
0319061,1075142,1
0319285,1075142,1
0320010,1075142,1
0317313,1075142,1
0778019,1075142,1
0250423,1075142,1
0317511,1065788,2
1065879,1065788,1
0779561,1065788,1
0318931,1065788,1
1009448,1045699,1
0778209,1045699,7
0834994,1045699,1
1505437,1045699,2
0334862,1045699,1
1274414,1045699,1
0689836,1045699,1
1507656,1045699,1
0250423,1045699,3
0649913,1045699,1
1508944,1197342,24
0778019,1197342,1
0250654,1197342,1
1583624,1197748,1
1264936,1197748,1
1509827,1197748,1
1074707,0765198,2
1041342,0765198,1
1510213,0765198,1
1076348,0765198,1
1377704,0765198,1
0317255,0765198,1
1045418,0765198,1
0335018,0765198,1
0910653,0765198,1
1505411,0765198,1
1507656,0765198,1
1509967,1045897,1
0765222,1045897,1
1224070,0639526,1
1044742,0639526,1
1050087,0318352,1
0320655,0318352,1
1524784,0318352,1
0339218,0318352,1
0338301,0318352,1
0335091,0318352,1
0318436,0318352,1
1186154,0318352,2
1391762,0318352,1
0864488,0318824,1
0835033,0318824,1
0318618,0318824,1
1264795,0318824,1
0779538,0318824,4
1524784,0318824,1
